id,Full_Name,taxon_name,taxon_name_original,taxname_source,Old_Name,Family,Subfamily_Tribe,Composite_Taxon,Size_mm,NRE,Winged,Aquatic,Feeding_Guild,Microhabitat,Introduced_Native
1301,CURC: Mandalotus BF07d,,Mandalotus BF07d,,Mandalotus.BF7d,Curculionidae,Leptopiini,No,3.5,Possible,No,No,Herbivore,Geophilous,Native
1302,CURC: Mandalotus BF07e,,Mandalotus BF07e,,Mandalotus.BF7e,Curculionidae,Leptopiini,No,3,Possible,No,No,Herbivore,Geophilous,Native
1303,CURC: Mandalotus BF07f,,Mandalotus BF07f,,Mandalotus.BF7f,Curculionidae,Leptopiini,No,3,Possible,No,No,Herbivore,Geophilous,Native
1304,CURC: Mandalotus BF07g,,Mandalotus BF07g,,Mandalotus.BF7g,Curculionidae,Leptopiini,No,3,Possible,No,No,Herbivore,Geophilous,Native
1305,CURC: Mandalotus BF08,,Mandalotus BF08,,Mandalotus.BF8,Curculionidae,Leptopiini,No,5.5,Possible,No,No,Herbivore,Geophilous,Native
1306,CURC: Mandalotus BF08b,,Mandalotus BF08b,,Mandalotus.BF8b,Curculionidae,Leptopiini,No,5.5,Possible,No,No,Herbivore,Geophilous,Native
1307,CURC: Mandalotus BF08c,,Mandalotus BF08c,,Mandalotus.BF8c,Curculionidae,Leptopiini,No,5,Possible,No,No,Herbivore,Geophilous,Native
1308,CURC: Mandalotus BF08d,,Mandalotus BF08d,,Mandalotus.BF8d,Curculionidae,Leptopiini,No,5.5,Possible,No,No,Herbivore,Geophilous,Native
1309,CURC: Mandalotus BF09,,Mandalotus BF09,,Mandalotus.BF9,Curculionidae,Leptopiini,No,3.5,Possible,No,No,Herbivore,Geophilous,Native
1310,CURC: Mandalotus BF10,,Mandalotus BF10,,Mandalotus.BF10,Curculionidae,Leptopiini,No,6.5,Possible,No,No,Herbivore,Geophilous,Native
1411,CURC: Mandalotus BF100,,Mandalotus BF100,,Mandalotus.BF100,Curculionidae,Leptopiini,No,7.5,Possible,No,No,Herbivore,Geophilous,Native
1412,CURC: Mandalotus BF102,,Mandalotus BF102,,Mandalotus.BF102,Curculionidae,Leptopiini,No,3.5,Possible,No,No,Herbivore,Geophilous,Native
1413,CURC: Mandalotus BF103,,Mandalotus BF103,,Mandalotus.BF103,Curculionidae,Leptopiini,No,5,Possible,No,No,Herbivore,Geophilous,Native
1414,CURC: Mandalotus BF104,,Mandalotus BF104,,Mandalotus.BF104,Curculionidae,Leptopiini,No,5,Possible,No,No,Herbivore,Geophilous,Native
1415,CURC: Mandalotus BF105,,Mandalotus BF105,,Mandalotus.BF105,Curculionidae,Leptopiini,No,3.5,Yes,No,No,Herbivore,Geophilous,Native
1416,CURC: Mandalotus BF106,,Mandalotus BF106,,Mandalotus.BF106,Curculionidae,Leptopiini,No,3.5,Possible,No,No,Herbivore,Geophilous,Native
1417,CURC: Mandalotus BF107,,Mandalotus BF107,,Mandalotus.BF107,Curculionidae,Leptopiini,No,8,Possible,No,No,Herbivore,Geophilous,Native
1418,CURC: Mandalotus BF108,,Mandalotus BF108,,Mandalotus.BF108,Curculionidae,Leptopiini,No,4,Possible,No,No,Herbivore,Geophilous,Native
1419,CURC: Mandalotus BF109,,Mandalotus BF109,,Mandalotus.BF109,Curculionidae,Leptopiini,No,6,Yes,No,No,Herbivore,Geophilous,Native
1311,CURC: Mandalotus BF10b,,Mandalotus BF10b,,Mandalotus.BF10b,Curculionidae,Leptopiini,No,4.5,Possible,No,No,Herbivore,Geophilous,Native
1312,CURC: Mandalotus BF10c,,Mandalotus BF10c,,Mandalotus.BF10c,Curculionidae,Leptopiini,No,6.5,Possible,No,No,Herbivore,Geophilous,Native
1313,CURC: Mandalotus BF10d,,Mandalotus BF10d,,Mandalotus.BF10d,Curculionidae,Leptopiini,No,7.5,Possible,No,No,Herbivore,Geophilous,Native
1314,CURC: Mandalotus BF10e,,Mandalotus BF10e,,Mandalotus.BF10e,Curculionidae,Leptopiini,No,7,Possible,No,No,Herbivore,Geophilous,Native
1315,CURC: Mandalotus BF10f,,Mandalotus BF10f,,Mandalotus.BF10f,Curculionidae,Leptopiini,No,6,Possible,No,No,Herbivore,Geophilous,Native
1316,CURC: Mandalotus BF10g,,Mandalotus BF10g,,Mandalotus.BF10g,Curculionidae,Leptopiini,No,7,Possible,No,No,Herbivore,Geophilous,Native
1317,CURC: Mandalotus BF10h,,Mandalotus BF10h,,Mandalotus.BF10h,Curculionidae,Leptopiini,No,7,Possible,No,No,Herbivore,Geophilous,Native
1318,CURC: Mandalotus BF11,,Mandalotus BF11,,Mandalotus.BF11,Curculionidae,Leptopiini,No,3.5,Yes,No,No,Herbivore,Geophilous,Native
1420,CURC: Mandalotus BF110,,Mandalotus BF110,,Mandalotus.BF110,Curculionidae,Leptopiini,No,5,Possible,No,No,Herbivore,Geophilous,Native
1421,CURC: Mandalotus BF111,,Mandalotus BF111,,Mandalotus.BF111,Curculionidae,Leptopiini,No,4,Possible,No,No,Herbivore,Geophilous,Native
1422,CURC: Mandalotus BF112,,Mandalotus BF112,,Mandalotus.BF112,Curculionidae,Leptopiini,No,3.5,Yes,No,No,Herbivore,Geophilous,Native
1319,CURC: Mandalotus BF12,,Mandalotus BF12,,Mandalotus.BF12,Curculionidae,Leptopiini,No,6,Possible,No,No,Herbivore,Geophilous,Native
1320,CURC: Mandalotus BF12b,,Mandalotus BF12b,,Mandalotus.BF12b,Curculionidae,Leptopiini,No,5.5,Possible,No,No,Herbivore,Geophilous,Native
1321,CURC: Mandalotus BF12c,,Mandalotus BF12c,,Mandalotus.BF12c,Curculionidae,Leptopiini,No,5.5,Possible,No,No,Herbivore,Geophilous,Native
1322,CURC: Mandalotus BF12d,,Mandalotus BF12d,,Mandalotus.BF12d,Curculionidae,Leptopiini,No,5.5,Possible,No,No,Herbivore,Geophilous,Native
1323,CURC: Mandalotus BF13,,Mandalotus BF13,,Mandalotus.BF13,Curculionidae,Leptopiini,No,7.5,Possible,No,No,Herbivore,Geophilous,Native
1324,CURC: Mandalotus BF14,,Mandalotus BF14,,Mandalotus.BF14,Curculionidae,Leptopiini,No,4,Possible,No,No,Herbivore,Geophilous,Native
1325,CURC: Mandalotus BF15,,Mandalotus BF15,,Mandalotus.BF15,Curculionidae,Leptopiini,No,3.5,Possible,No,No,Herbivore,Geophilous,Native
1326,CURC: Mandalotus BF15b,,Mandalotus BF15b,,Mandalotus.BF15b,Curculionidae,Leptopiini,No,3,Possible,No,No,Herbivore,Geophilous,Native
1327,CURC: Mandalotus BF16,,Mandalotus BF16,,Mandalotus.BF16,Curculionidae,Leptopiini,No,4,Possible,No,No,Herbivore,Geophilous,Native
1328,CURC: Mandalotus BF17,,Mandalotus BF17,,Mandalotus.BF17,Curculionidae,Leptopiini,No,4.5,Possible,No,No,Herbivore,Geophilous,Native
1329,CURC: Mandalotus BF18,,Mandalotus BF18,,Mandalotus.BF18,Curculionidae,Leptopiini,No,5,Possible,No,No,Herbivore,Geophilous,Native
1330,CURC: Mandalotus BF19,,Mandalotus BF19,,Mandalotus.BF19,Curculionidae,Leptopiini,No,3.5,Possible,No,No,Herbivore,Geophilous,Native
1331,CURC: Mandalotus BF21,,Mandalotus BF21,,Mandalotus.BF21,Curculionidae,Leptopiini,No,5,Possible,No,No,Herbivore,Geophilous,Native
1332,CURC: Mandalotus BF22,,Mandalotus BF22,,Mandalotus.BF22,Curculionidae,Leptopiini,No,5,Possible,No,No,Herbivore,Geophilous,Native
1333,CURC: Mandalotus BF23,,Mandalotus BF23,,Mandalotus.BF23,Curculionidae,Leptopiini,No,3,Possible,No,No,Herbivore,Geophilous,Native
1334,CURC: Mandalotus BF24,,Mandalotus BF24,,Mandalotus.BF24,Curculionidae,Leptopiini,No,3.5,Possible,No,No,Herbivore,Geophilous,Native
1335,CURC: Mandalotus BF25,,Mandalotus BF25,,Mandalotus.BF25,Curculionidae,Leptopiini,No,5,Possible,No,No,Herbivore,Geophilous,Native
1336,CURC: Mandalotus BF26,,Mandalotus BF26,,Mandalotus.BF26,Curculionidae,Leptopiini,No,5,Possible,No,No,Herbivore,Geophilous,Native
1337,CURC: Mandalotus BF27,,Mandalotus BF27,,Mandalotus.BF27,Curculionidae,Leptopiini,No,5,Possible,No,No,Herbivore,Geophilous,Native
1338,CURC: Mandalotus BF28,,Mandalotus BF28,,Mandalotus.BF28,Curculionidae,Leptopiini,No,3.5,Possible,No,No,Herbivore,Geophilous,Native
1339,CURC: Mandalotus BF29 fimbiatus,,Mandalotus BF29 fimbiatus,,Mandalotus.BF29,Curculionidae,Leptopiini,No,5.5,Yes,No,No,Herbivore,Geophilous,Native
1340,CURC: Mandalotus BF30,,Mandalotus BF30,,Mandalotus.BF30,Curculionidae,Leptopiini,No,3.5,Possible,No,No,Herbivore,Geophilous,Native
1341,CURC: Mandalotus BF31,,Mandalotus BF31,,Mandalotus.BF31,Curculionidae,Leptopiini,No,3.5,Possible,No,No,Herbivore,Geophilous,Native
1342,CURC: Mandalotus BF32,,Mandalotus BF32,,Mandalotus.BF32,Curculionidae,Leptopiini,No,5,Possible,No,No,Herbivore,Geophilous,Native
1343,CURC: Mandalotus BF33,,Mandalotus BF33,,Mandalotus.BF33,Curculionidae,Leptopiini,No,7,Possible,No,No,Herbivore,Geophilous,Native
1344,CURC: Mandalotus BF34,,Mandalotus BF34,,Mandalotus.BF34,Curculionidae,Leptopiini,No,4,Possible,No,No,Herbivore,Geophilous,Native
1345,CURC: Mandalotus BF35,,Mandalotus BF35,,Mandalotus.BF35,Curculionidae,Leptopiini,No,2.5,Yes,No,No,Herbivore,Geophilous,Native
1346,CURC: Mandalotus BF36,,Mandalotus BF36,,Mandalotus.BF36,Curculionidae,Leptopiini,No,5,Possible,No,No,Herbivore,Geophilous,Native
1347,CURC: Mandalotus BF36b,,Mandalotus BF36b,,Mandalotus.BF36b,Curculionidae,Leptopiini,No,5,Possible,No,No,Herbivore,Geophilous,Native
1348,CURC: Mandalotus BF37,,Mandalotus BF37,,Mandalotus.BF37,Curculionidae,Leptopiini,No,4,Possible,No,No,Herbivore,Geophilous,Native
1349,CURC: Mandalotus BF38,,Mandalotus BF38,,Mandalotus.BF38,Curculionidae,Leptopiini,No,7,Possible,No,No,Herbivore,Geophilous,Native
1350,CURC: Mandalotus BF39,,Mandalotus BF39,,Mandalotus.BF39,Curculionidae,Leptopiini,No,5,Possible,No,No,Herbivore,Geophilous,Native
1351,CURC: Mandalotus BF40,,Mandalotus BF40,,Mandalotus.BF40,Curculionidae,Leptopiini,No,5.5,Possible,No,No,Herbivore,Geophilous,Native
1352,CURC: Mandalotus BF41,,Mandalotus BF41,,Mandalotus.BF41,Curculionidae,Leptopiini,No,3,Possible,No,No,Herbivore,Geophilous,Native
1353,CURC: Mandalotus BF42,,Mandalotus BF42,,Mandalotus.BF42,Curculionidae,Leptopiini,No,4,Possible,No,No,Herbivore,Geophilous,Native
1354,CURC: Mandalotus BF43,,Mandalotus BF43,,Mandalotus.BF43,Curculionidae,Leptopiini,No,6.5,Yes,No,No,Herbivore,Geophilous,Native
1355,CURC: Mandalotus BF44,,Mandalotus BF44,,Mandalotus.BF44,Curculionidae,Leptopiini,No,4.5,Possible,No,No,Herbivore,Geophilous,Native
1356,CURC: Mandalotus BF45,,Mandalotus BF45,,Mandalotus.BF45,Curculionidae,Leptopiini,No,4.5,Possible,No,No,Herbivore,Geophilous,Native
1357,CURC: Mandalotus BF47,,Mandalotus BF47,,Mandalotus.BF47,Curculionidae,Leptopiini,No,4,Possible,No,No,Herbivore,Geophilous,Native
1358,CURC: Mandalotus BF48,,Mandalotus BF48,,Mandalotus.BF48,Curculionidae,Leptopiini,No,3.5,Possible,No,No,Herbivore,Geophilous,Native
1359,CURC: Mandalotus BF49,,Mandalotus BF49,,Mandalotus.BF49,Curculionidae,Leptopiini,No,5,Possible,No,No,Herbivore,Geophilous,Native
1360,CURC: Mandalotus BF50,,Mandalotus BF50,,Mandalotus.BF50,Curculionidae,Leptopiini,No,8,Yes,No,No,Herbivore,Geophilous,Native
1361,CURC: Mandalotus BF51,,Mandalotus BF51,,Mandalotus.BF51,Curculionidae,Leptopiini,No,4.5,Possible,No,No,Herbivore,Geophilous,Native
1362,CURC: Mandalotus BF52,,Mandalotus BF52,,Mandalotus.BF52,Curculionidae,Leptopiini,No,3.5,Possible,No,No,Herbivore,Geophilous,Native
1363,CURC: Mandalotus BF53,,Mandalotus BF53,,Mandalotus.BF53,Curculionidae,Leptopiini,No,4.5,Possible,No,No,Herbivore,Geophilous,Native
1364,CURC: Mandalotus BF54,,Mandalotus BF54,,Mandalotus.BF54,Curculionidae,Leptopiini,No,7.5,Possible,No,No,Herbivore,Geophilous,Native
1365,CURC: Mandalotus BF55 advena,,Mandalotus BF55 advena,,Mandalotus.BF55,Curculionidae,Leptopiini,No,4,Possible,No,No,Herbivore,Geophilous,Native
1366,CURC: Mandalotus BF56,,Mandalotus BF56,,Mandalotus.BF56,Curculionidae,Leptopiini,No,8,Possible,No,No,Herbivore,Geophilous,Native
1367,CURC: Mandalotus BF57,,Mandalotus BF57,,Mandalotus.BF57,Curculionidae,Leptopiini,No,5.5,Possible,No,No,Herbivore,Geophilous,Native
1368,CURC: Mandalotus BF58,,Mandalotus BF58,,Mandalotus.BF58,Curculionidae,Leptopiini,No,5,Possible,No,No,Herbivore,Geophilous,Native
1369,CURC: Mandalotus BF60,,Mandalotus BF60,,Mandalotus.BF60,Curculionidae,Leptopiini,No,3,Possible,No,No,Herbivore,Geophilous,Native
1370,CURC: Mandalotus BF61,,Mandalotus BF61,,Mandalotus.BF61,Curculionidae,Leptopiini,No,5,Possible,No,No,Herbivore,Geophilous,Native
1371,CURC: Mandalotus BF62,,Mandalotus BF62,,Mandalotus.BF62,Curculionidae,Leptopiini,No,5.5,Possible,No,No,Herbivore,Geophilous,Native
1372,CURC: Mandalotus BF63,,Mandalotus BF63,,Mandalotus.BF63,Curculionidae,Leptopiini,No,6.5,Yes,No,No,Herbivore,Geophilous,Native
1373,CURC: Mandalotus BF64,,Mandalotus BF64,,Mandalotus.BF64,Curculionidae,Leptopiini,No,4.5,Possible,No,No,Herbivore,Geophilous,Native
1374,CURC: Mandalotus BF65,,Mandalotus BF65,,Mandalotus.BF65,Curculionidae,Leptopiini,No,2.5,Possible,No,No,Herbivore,Geophilous,Native
1375,CURC: Mandalotus BF66,,Mandalotus BF66,,Mandalotus.BF66,Curculionidae,Leptopiini,No,4,Possible,No,No,Herbivore,Geophilous,Native
1376,CURC: Mandalotus BF67,,Mandalotus BF67,,Mandalotus.BF67,Curculionidae,Leptopiini,No,6,Possible,No,No,Herbivore,Geophilous,Native
1377,CURC: Mandalotus BF68,,Mandalotus BF68,,Mandalotus.BF68,Curculionidae,Leptopiini,No,4.5,Possible,No,No,Herbivore,Geophilous,Native
1378,CURC: Mandalotus BF69,,Mandalotus BF69,,Mandalotus.BF69,Curculionidae,Leptopiini,No,5,Possible,No,No,Herbivore,Geophilous,Native
1379,CURC: Mandalotus BF70,,Mandalotus BF70,,Mandalotus.BF70,Curculionidae,Leptopiini,No,5,Possible,No,No,Herbivore,Geophilous,Native
1380,CURC: Mandalotus BF71,,Mandalotus BF71,,Mandalotus.BF71,Curculionidae,Leptopiini,No,2.5,Possible,No,No,Herbivore,Geophilous,Native
1381,CURC: Mandalotus BF72,,Mandalotus BF72,,Mandalotus.BF72,Curculionidae,Leptopiini,No,8,Possible,No,No,Herbivore,Geophilous,Native
1382,CURC: Mandalotus BF73,,Mandalotus BF73,,Mandalotus.BF73,Curculionidae,Leptopiini,No,6,Possible,No,No,Herbivore,Geophilous,Native
1383,CURC: Mandalotus BF74,,Mandalotus BF74,,Mandalotus.BF74,Curculionidae,Leptopiini,No,4,Possible,No,No,Herbivore,Geophilous,Native
1384,CURC: Mandalotus BF74b,,Mandalotus BF74b,,Mandalotus.BF74b,Curculionidae,Leptopiini,No,5,Possible,No,No,Herbivore,Geophilous,Native
1387,CURC: Mandalotus BF77,,Mandalotus BF77,,Mandalotus.BF77,Curculionidae,Leptopiini,No,6.5,Possible,No,No,Herbivore,Geophilous,Native
1388,CURC: Mandalotus BF78,,Mandalotus BF78,,Mandalotus.BF78,Curculionidae,Leptopiini,No,6,Possible,No,No,Herbivore,Geophilous,Native
1389,CURC: Mandalotus BF78b fimbriatus?,,Mandalotus BF78b fimbriatus?,,Mandalotus.BF78b,Curculionidae,Leptopiini,No,5.5,Possible,No,No,Herbivore,Geophilous,Native
1390,CURC: Mandalotus BF79,,Mandalotus BF79,,Mandalotus.BF79,Curculionidae,Leptopiini,No,3,Possible,No,No,Herbivore,Geophilous,Native
1391,CURC: Mandalotus BF79b,,Mandalotus BF79b,,Mandalotus.BF79b,Curculionidae,Leptopiini,No,4,Possible,No,No,Herbivore,Geophilous,Native
1393,CURC: Mandalotus BF81,,Mandalotus BF81,,Mandalotus.BF81,Curculionidae,Leptopiini,No,3,Yes,No,No,Herbivore,Geophilous,Native
1394,CURC: Mandalotus BF82,,Mandalotus BF82,,Mandalotus.BF82,Curculionidae,Leptopiini,No,5,Possible,No,No,Herbivore,Geophilous,Native
1395,CURC: Mandalotus BF83,,Mandalotus BF83,,Mandalotus.BF83,Curculionidae,Leptopiini,No,3,Possible,No,No,Herbivore,Geophilous,Native
1396,CURC: Mandalotus BF84,,Mandalotus BF84,,Mandalotus.BF84,Curculionidae,Leptopiini,No,6,Yes,No,No,Herbivore,Geophilous,Native
1397,CURC: Mandalotus BF85,,Mandalotus BF85,,Mandalotus.BF85,Curculionidae,Leptopiini,No,3,Yes,No,No,Herbivore,Geophilous,Native
1398,CURC: Mandalotus BF86,,Mandalotus BF86,,Mandalotus.BF86,Curculionidae,Leptopiini,No,5,Yes,No,No,Herbivore,Geophilous,Native
1399,CURC: Mandalotus BF87,,Mandalotus BF87,,Mandalotus.BF87,Curculionidae,Leptopiini,No,4.5,Yes,No,No,Herbivore,Geophilous,Native
1400,CURC: Mandalotus BF88,,Mandalotus BF88,,Mandalotus.BF88,Curculionidae,Leptopiini,No,3,Possible,No,No,Herbivore,Geophilous,Native
1401,CURC: Mandalotus BF89,,Mandalotus BF89,,Mandalotus.BF89,Curculionidae,Leptopiini,No,4.5,Possible,No,No,Herbivore,Geophilous,Native
1402,CURC: Mandalotus BF90,,Mandalotus BF90,,Mandalotus.BF90,Curculionidae,Leptopiini,No,2.5,Possible,No,No,Herbivore,Geophilous,Native
1403,CURC: Mandalotus BF91,,Mandalotus BF91,,Mandalotus.BF91,Curculionidae,Leptopiini,No,5.5,Yes,No,No,Herbivore,Geophilous,Native
1404,CURC: Mandalotus BF92,,Mandalotus BF92,,Mandalotus.BF92,Curculionidae,Leptopiini,No,5,Possible,No,No,Herbivore,Geophilous,Native
1405,CURC: Mandalotus BF93,,Mandalotus BF93,,Mandalotus.BF93,Curculionidae,Leptopiini,No,5,Possible,No,No,Herbivore,Geophilous,Native
1406,CURC: Mandalotus BF94,,Mandalotus BF94,,Mandalotus.BF94,Curculionidae,Leptopiini,No,7,Possible,No,No,Herbivore,Geophilous,Native
1408,CURC: Mandalotus BF97,,Mandalotus BF97,,Mandalotus.BF97,Curculionidae,Leptopiini,No,3,Possible,No,No,Herbivore,Geophilous,Native
1409,CURC: Mandalotus BF98,,Mandalotus BF98,,Mandalotus.BF98,Curculionidae,Leptopiini,No,4,Possible,No,No,Herbivore,Geophilous,Native
1410,CURC: Mandalotus BF99,,Mandalotus BF99,,Mandalotus.BF99,Curculionidae,Leptopiini,No,3.5,Possible,No,No,Herbivore,Geophilous,Native
266,STAPH: PSEL: Pselaphini: Maydena BF01/BF05,,Maydena BF01/BF05,,Maydena.BF01,Staphylinidae,Pselaphini,No,2.5,Possible,Yes,No,Predator,Geophilous,Native
267,STAPH: PSEL: Pselaphini: Maydena BF02,,Maydena BF02,,Maydena.BF02,Staphylinidae,Pselaphini,No,3.5,Possible,Yes,No,Predator,Geophilous,Native
268,STAPH: PSEL: Pselaphini: Maydena BF03,,Maydena BF03,,Maydena.BF03,Staphylinidae,Pselaphini,No,2,Possible,Yes,No,Predator,Geophilous,Native
269,STAPH: PSEL: Pselaphini: Maydena BF04,,Maydena BF04,,Maydena.BF04,Staphylinidae,Pselaphini,No,2,Possible,Yes,No,Predator,Geophilous,Native
270,STAPH: PSEL: Pselaphini: Maydena BF06,,Maydena BF06,,Maydena.BF06,Staphylinidae,Pselaphini,No,2,Possible,Yes,No,Predator,Geophilous,Native
58,CAR: MOR: Mecyclothorax ambiguus/punctipennis,,Mecyclothorax ambiguus/punctipennis,,Mecyclothorax.ambiguus.punct,Carabidae,Moriomorphini,No,5.5,No,Yes,No,Predator,Geophilous,Native
1484,CURC: Rhythirrinini: Medicasta BF01 (Unknown BF31),,Medicasta BF01,,Medicasta.BF01,Curculionidae,Rhythirrinini,No,5.5,No,Yes,No,Herbivore,Vegetation,Native
557,ELAT: Melanoxanthus? BF01 (Elaterid BF12),,Melanoxanthus? BF01,,Elaterid.BF12,Elateridae,,No,4,No,Yes,No,Various,Ground/Vegetation,Native
862,TEN: ALLEC: Melaps BF02,,Melaps BF02,,Melaps.BF02,Tenebrionidae,Alleculinae,No,8.5,Possible,Yes,No,Detrivore,Geophilous,Native
863,TEN: ALLEC: Melaps BF03,,Melaps BF03,,Melaps.BF03,Tenebrionidae,Alleculinae,No,7.5,Possible,Yes,No,Detrivore,Geophilous,Native
486,SCARAB: MEL: Melolonthine BF01 Heteronyx,,Melolonthine BF01 Heteronyx,,Melolonthine.BF01,Scarabaeidae,Melolonthinae,No,11,No,Yes,No,Phytophage,Ground/Vegetation,Native
525,SCARAB: MEL: Melolonthine BF02,,Melolonthine BF02,,Melolonthine.BF02,Scarabaeidae,Melolonthinae,No,7.5,No,Yes,No,Phytophage,Ground/Vegetation,Native
522,SCARAB: MEL: Melolonthine BF03 Genus B,,Melolonthine BF03 Genus B,,Melolonthine.BF03,Scarabaeidae,Melolonthinae,No,12,No,Yes,No,Phytophage,Ground/Vegetation,Native
487,SCARAB: MEL: Melolonthine BF04 Heteronyx,,Melolonthine BF04 Heteronyx,,Melolonthine.BF04,Scarabaeidae,Melolonthinae,No,17,No,Yes,No,Phytophage,Ground/Vegetation,Native
488,SCARAB: MEL: Melolonthine BF05 Heteronyx,,Melolonthine BF05 Heteronyx,,Melolonthine.BF05,Scarabaeidae,Melolonthinae,No,13,No,Yes,No,Phytophage,Ground/Vegetation,Native
489,SCARAB: MEL: Melolonthine BF06 Heteronyx,,Melolonthine BF06 Heteronyx,,Melolonthine.BF06,Scarabaeidae,Melolonthinae,No,9,No,Yes,No,Phytophage,Ground/Vegetation,Native
490,SCARAB: MEL: Melolonthine BF06b Heteronyx,,Melolonthine BF06b Heteronyx,,Melolonthine.BF06b,Scarabaeidae,Melolonthinae,No,11,No,Yes,No,Phytophage,Ground/Vegetation,Native
491,SCARAB: MEL: Melolonthine BF07 Heteronyx,,Melolonthine BF07 Heteronyx,,Melolonthine.BF7,Scarabaeidae,Melolonthinae,No,8.5,No,Yes,No,Phytophage,Ground/Vegetation,Native
472,SCARAB: MEL: Melolonthine BF08 Automolius,,Melolonthine BF08 Automolius,,Melolonthine.BF08,Scarabaeidae,Melolonthinae,No,5,No,Yes,No,Phytophage,Ground/Vegetation,Native
492,SCARAB: MEL: Melolonthine BF09 Heteronyx,,Melolonthine BF09 Heteronyx,,Melolonthine.BF09,Scarabaeidae,Melolonthinae,No,7.5,No,Yes,No,Phytophage,Ground/Vegetation,Native
493,SCARAB: MEL: Melolonthine BF10 Heteronyx,,Melolonthine BF10 Heteronyx,,Melolonthine.BF10,Scarabaeidae,Melolonthinae,No,7.5,No,Yes,No,Phytophage,Ground/Vegetation,Native
494,SCARAB: MEL: Melolonthine BF11 Heteronyx,,Melolonthine BF11 Heteronyx,,Melolonthine.BF11,Scarabaeidae,Melolonthinae,No,7,No,Yes,No,Phytophage,Ground/Vegetation,Native
518,SCARAB: MEL: Melolonthine BF12 Scitala?,,Melolonthine BF12 Scitala?,,Melolonthine.BF12,Scarabaeidae,Melolonthinae,No,14,No,Yes,No,Phytophage,Ground/Vegetation,Native
526,SCARAB: MEL: Melolonthine BF13,,Melolonthine BF13,,Melolonthine.BF13,Scarabaeidae,Melolonthinae,No,9,No,Yes,No,Phytophage,Ground/Vegetation,Native
523,SCARAB: MEL: Melolonthine BF14 Genus B,,Melolonthine BF14 Genus B,,Melolonthine.BF14,Scarabaeidae,Melolonthinae,No,9.5,No,Yes,No,Phytophage,Ground/Vegetation,Native
495,SCARAB: MEL: Melolonthine BF16 Heteronyx,,Melolonthine BF16 Heteronyx,,Melolonthine.BF16,Scarabaeidae,Melolonthinae,No,10,No,Yes,No,Phytophage,Ground/Vegetation,Native
527,SCARAB: MEL: Melolonthine BF17,,Melolonthine BF17,,Melolonthine.BF17,Scarabaeidae,Melolonthinae,No,8,No,Yes,No,Phytophage,Ground/Vegetation,Native
528,SCARAB: MEL: Melolonthine BF18,,Melolonthine BF18,,Melolonthine.BF18,Scarabaeidae,Melolonthinae,No,12,No,Yes,No,Phytophage,Ground/Vegetation,Native
496,SCARAB: MEL: Melolonthine BF19 Heteronyx,,Melolonthine BF19 Heteronyx,,Melolonthine.BF19,Scarabaeidae,Melolonthinae,No,11,No,Yes,No,Phytophage,Ground/Vegetation,Native
497,SCARAB: MEL: Melolonthine BF20 Heteronyx,,Melolonthine BF20 Heteronyx,,Melolonthine.BF20,Scarabaeidae,Melolonthinae,No,8,No,Yes,No,Phytophage,Ground/Vegetation,Native
498,SCARAB: MEL: Melolonthine BF21 Heteronyx,,Melolonthine BF21 Heteronyx,,Melolonthine.BF21,Scarabaeidae,Melolonthinae,No,8,No,Yes,No,Phytophage,Ground/Vegetation,Native
499,SCARAB: MEL: Melolonthine BF22 Heteronyx,,Melolonthine BF22 Heteronyx,,Melolonthine.BF22,Scarabaeidae,Melolonthinae,No,8.5,No,Yes,No,Phytophage,Ground/Vegetation,Native
524,SCARAB: MEL: Melolonthine BF23 Genus B,,Melolonthine BF23 Genus B,,Melolonthine.BF23,Scarabaeidae,Melolonthinae,No,11,No,Yes,No,Phytophage,Ground/Vegetation,Native
500,SCARAB: MEL: Melolonthine BF24 Heteronyx,,Melolonthine BF24 Heteronyx,,Melolonthine.BF24,Scarabaeidae,Melolonthinae,No,12,No,Yes,No,Phytophage,Ground/Vegetation,Native
519,SCARAB: MEL: Melolonthine BF25 Genus A,,Melolonthine BF25 Genus A,,Melolonthine.BF25,Scarabaeidae,Melolonthinae,No,12,No,Yes,No,Phytophage,Ground/Vegetation,Native
473,SCARAB: MEL: Melolonthine BF26 Automolius?,,Melolonthine BF26 Automolius?,,Melolonthine.BF26,Scarabaeidae,Melolonthinae,No,5.5,No,Yes,No,Phytophage,Ground/Vegetation,Native
529,SCARAB: MEL: Melolonthine BF27,,Melolonthine BF27,,Melolonthine.BF27,Scarabaeidae,Melolonthinae,No,10,No,Yes,No,Phytophage,Ground/Vegetation,Native
474,SCARAB: MEL: Melolonthine BF28 Automolius?,,Melolonthine BF28 Automolius?,,Melolonthine.BF28,Scarabaeidae,Melolonthinae,No,5.5,No,Yes,No,Phytophage,Ground/Vegetation,Native
501,SCARAB: MEL: Melolonthine BF29 Heteronyx,,Melolonthine BF29 Heteronyx,,Melolonthine.BF29,Scarabaeidae,Melolonthinae,No,9,No,Yes,No,Phytophage,Ground/Vegetation,Native
502,SCARAB: MEL: Melolonthine BF30 Heteronyx,,Melolonthine BF30 Heteronyx,,Melolonthine.BF30,Scarabaeidae,Melolonthinae,No,5.5,No,Yes,No,Phytophage,Ground/Vegetation,Native
